iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.184652141218,0.177226464971,0.177327790374,0.374943464496,0.390321121664,0.393034825871,0.020462825
10,0.181836110302,0.175006637008,0.174777940502,0.379617066184,0.403889642696,0.401175938489,0.117711918
20,0.177361486532,0.170923427412,0.170716855497,0.39710538218,0.420171867933,0.412935323383,0.208157381
30,0.172449188073,0.166021990427,0.165757269238,0.416252072968,0.438715513342,0.425599276346,0.288564828
40,0.168571776335,0.16179540892,0.161706640822,0.425448515001,0.442333785617,0.445499773858,0.372174196
50,0.166509337083,0.1599597655,0.159593394474,0.439167797377,0.464947987336,0.459520578924,0.454645975
60,0.164067026665,0.157804287115,0.157281198553,0.447007387306,0.467661691542,0.468113975577,0.539727799
70,0.154031888362,0.148319261301,0.147507454711,0.477762701643,0.489371325192,0.506105834464,0.627993988
80,0.153865549768,0.147707343859,0.147316306629,0.480777928539,0.499773857983,0.497060153777,0.712238938
90,0.152267097448,0.145920297599,0.145658981664,0.489974370571,0.50881953867,0.507914970602,0.799825128
100,0.150864430903,0.144485148979,0.144445706391,0.494497210915,0.508367254636,0.520578923564,0.89858187
110,0.148839278767,0.142894087173,0.142453452997,0.502035278155,0.515151515152,0.526910900045,0.990797271
120,0.148252974678,0.142707338134,0.141677635529,0.505050505051,0.519674355495,0.525101763908,1.074375801
130,0.144634762373,0.141030346909,0.138578690419,0.519372832806,0.534147444595,0.536861148801,1.158584568
140,0.140954614122,0.136817313214,0.134724213192,0.551032715212,0.563093622795,0.563093622795,1.249019097
150,0.135749224575,0.131067348715,0.129648435979,0.55977687321,0.573496155586,0.577566711895,1.331513705
160,0.131495478446,0.126746184211,0.125375913031,0.572139303483,0.583446404342,0.59565807327,1.415316847
170,0.109378375689,0.105694128895,0.106749744314,0.651289009498,0.669380370873,0.670284938942,1.498985914
180,0.111624091959,0.107630022642,0.109496903434,0.647821498568,0.654907281773,0.659882406151,1.584858472
190,0.108048034662,0.10387331093,0.10585362955,0.652495100256,0.672546359114,0.66802351877,1.668488109
200,0.104697397754,0.100944168323,0.10282919743,0.669078848183,0.687924016282,0.684758028042,1.75171628
