iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.151834729685,0.149955786549,0.149986473371,0.453037841098,0.456806874717,0.444142921755,0.00781454999999
10,0.151692841916,0.149849348894,0.14987076464,0.452585557063,0.45816372682,0.443238353686,0.084637843
20,0.159838069955,0.157681745454,0.15763222348,0.39017036032,0.403437358661,0.390321121664,0.16837512
30,0.159908335678,0.157736794197,0.157700032472,0.388813508216,0.402080506558,0.389416553596,0.248201429
40,0.159540762644,0.157271704786,0.15735474156,0.391828735112,0.399819086386,0.389416553596,0.3283443
50,0.159511314168,0.157351588358,0.157382788766,0.393487109905,0.402532790592,0.389416553596,0.409670356
60,0.156225374987,0.154003471007,0.154279291268,0.406151062867,0.416101311624,0.403437358661,0.490655693
70,0.150071602804,0.148008235722,0.148362926278,0.445047489824,0.459520578924,0.442786069652,0.575496666
80,0.145792568901,0.143853583624,0.144277611668,0.469018543645,0.47263681592,0.468566259611,0.658590582
90,0.144434015117,0.142581582355,0.142867558884,0.473390622644,0.475350520127,0.471279963817,0.741462007
100,0.143932804154,0.142232718874,0.14225836017,0.477461178954,0.477159656264,0.47670737223,0.826335361
110,0.140070442624,0.138952191607,0.13849136983,0.498869289914,0.489823609227,0.490728177295,0.908434564
120,0.138703474617,0.137895573864,0.137075408944,0.508367254636,0.493894165536,0.500226142017,0.990217088
130,0.135856465815,0.135301257267,0.134019388294,0.528267752148,0.517865219358,0.52329262777,1.072509701
140,0.133139761266,0.132471722138,0.130980432229,0.539725614352,0.526910900045,0.54183627318,1.154292928
150,0.132109430407,0.131605885682,0.129829863456,0.545756068144,0.531433740389,0.543193125283,1.234438292
160,0.13158283963,0.13093957618,0.129442625102,0.549525101764,0.537313432836,0.545906829489,1.313818251
170,0.132590240587,0.131152817689,0.130502414393,0.541082466456,0.546811397558,0.551334237901,1.3932881
180,0.129464406764,0.128180964134,0.127409103463,0.558420021107,0.55947535052,0.564902758933,1.473410216
190,0.129247066331,0.128016592795,0.127222012042,0.55977687321,0.561736770692,0.566259611036,1.55414054
200,0.129287538517,0.128141639826,0.12746277801,0.556761646314,0.560379918589,0.562189054726,1.637000496
210,0.124237496071,0.12327981698,0.122303319598,0.583295642997,0.594753505201,0.597919493442,1.718321369
220,0.119928210255,0.119102803486,0.117952876552,0.605005276647,0.609678878336,0.61736770692,1.799921935
230,0.119269288026,0.118396689065,0.117119983788,0.609075832956,0.611940298507,0.617819990954,1.880216599
240,0.118255812498,0.117285269301,0.11620134474,0.611789537163,0.625961103573,0.615558570782,1.962024232
250,0.117887732598,0.116811298234,0.115756724963,0.616463138851,0.628222523745,0.620985979195,2.046358069
260,0.116785181923,0.115480046924,0.114404454631,0.623247399367,0.635911352329,0.631388511986,2.128617099
270,0.116226143795,0.114963073782,0.113902339241,0.621438263229,0.635006784261,0.632745364089,2.209530162
280,0.112201365849,0.111414241281,0.109869001318,0.645710839741,0.655811849842,0.66078697422,2.289694437
290,0.112069835156,0.111213193385,0.110337654918,0.641941806121,0.658977838082,0.650836725464,2.370043887
300,0.110399027756,0.109635682471,0.108336108055,0.647972259913,0.662596110357,0.658073270014,2.45150808
310,0.111784163024,0.111157388712,0.110008407631,0.634403738881,0.640434192673,0.642695612845,2.540953383
320,0.104050394423,0.103293905066,0.101529622578,0.678878335595,0.693351424695,0.688376300317,2.621585632
330,0.102934556254,0.102242004462,0.100308659106,0.681441278456,0.698778833107,0.692446856626,2.704747048
340,0.101446402592,0.100776765145,0.0988949331452,0.68943162973,0.704658525554,0.703753957485,2.785461265
350,0.103620863754,0.103324189471,0.101696220553,0.672847881803,0.687019448213,0.685210312076,2.865403569
360,0.0990362371462,0.0984248581704,0.0964316216484,0.699532639831,0.71460877431,0.713704206242,2.946218668
370,0.0980865146839,0.0974909856336,0.0955801442963,0.706316900347,0.722297602895,0.715513342379,3.032171753
380,0.098085215754,0.0974939212529,0.0955991209724,0.705864616312,0.722749886929,0.715513342379,3.112967134
390,0.0979502703657,0.0973531694679,0.0954325228003,0.706618423036,0.724559023066,0.718227046585,3.19275566
400,0.0970744341604,0.0964947341927,0.0945832073741,0.707221468415,0.722749886929,0.726368159204,3.272399553
