,x,y,target
0,-2.1563941101684705,-7.943189087774745,Dirtiness
1,-3.5445923486138717,-5.0928024075073335,Bumps
2,-17.7504072933803,-0.07194151347187666,Dirtiness
3,14.262604615517361,5.497096788492087,Other_Faults
4,15.601363955887736,0.5097027349374917,Stains
5,-8.058804117512846,-16.16394563467984,Other_Faults
6,-15.375415123649347,-0.9137837988658591,Other_Faults
7,8.680651120002755,-2.5171217044061027,Bumps
8,9.787237601025462,7.444072709500053,Bumps
9,-15.767080717960775,-0.5848432951691986,Dirtiness
10,-7.112325644587695,-2.723975521791814,Bumps
11,2.882203251271007,14.820350368421929,Other_Faults
12,-15.305438229325713,3.1102990119526,Dirtiness
13,9.184207841591594,7.140646879867751,Bumps
14,1.356032376275078,3.297764808885352,Bumps
15,10.708882890710402,1.1826929016406145,Other_Faults
16,11.471190325874913,4.264025950074891,Other_Faults
17,-8.606452843941083,6.514114948898623,Pastry
18,-16.866026520961814,-0.17267096192651923,Other_Faults
19,7.112338755646824,-4.506578989712117,Bumps
20,4.265597312865867,-11.255968693119195,Other_Faults
21,9.96158966009215,2.7299917201414967,Z_Scratch
22,8.961806718580021,-2.4904984411960425,Bumps
23,9.277537150343981,7.670894792568835,Z_Scratch
24,-8.796682992160175,3.1975571741119806,Pastry
25,-15.071948842654523,3.6116042194403777,Pastry
26,-4.371039900735151,-2.406047891270484,Other_Faults
27,-11.092910617697463,16.168205248832802,K_Scatch
28,-0.6064690248581336,-7.718795036779013,Pastry
29,-3.658365468917252,1.5520098276869727,Bumps
30,0.8212167208108996,-0.33676051551085706,K_Scatch
31,-7.2902380793573895,-16.917500299098222,K_Scatch
32,-2.9957797929907484,1.418661886569271,Pastry
33,8.232484729811231,13.482833371347976,Other_Faults
34,-12.580292033386677,-10.88621684549264,K_Scatch
35,-10.888520635233585,-9.49017159513699,K_Scatch
36,15.308187811590791,-3.918985730788251,Stains
37,9.467396902884781,0.2148293274938893,Z_Scratch
38,-11.522098101871636,-12.081789392061323,K_Scatch
39,2.150399187829608,13.700382340412633,Other_Faults
40,3.4879432557503542,-0.27398600790025907,Bumps
41,3.6033573991416485,12.844329549429023,Bumps
42,-4.404582049397815,6.785957957674158,Bumps
43,7.2192894810961405,-5.777374211361541,Bumps
44,0.5908334936876064,13.601118500312031,Pastry
45,-10.492747218764157,3.311004670856619,Other_Faults
46,-15.101997574182198,0.5935981898675579,Other_Faults
47,-6.0568934240153425,-17.00224185441412,K_Scatch
48,3.92986565026293,-5.40948976153089,Other_Faults
49,-5.77753515236888,16.32058505972177,K_Scatch
50,-1.817936843032457,9.383784289185432,Other_Faults
51,13.883242514705396,5.3582395430904715,Z_Scratch
52,10.606864261724086,-7.385563589456684,Other_Faults
53,3.01789168720153,15.12739555579491,Other_Faults
54,10.146770405352871,0.5499198711171676,Other_Faults
55,-6.023185135409595,-9.967310784766521,K_Scatch
56,15.929793117776368,-1.6347278779127241,Stains
57,-13.74934506288375,1.585386266798655,Bumps
58,-13.003424921502795,-0.9206119951948698,Other_Faults
59,13.261883917748419,4.200198556674539,Z_Scratch
60,16.576190802652604,-3.241233439370782,Stains
61,-4.849723692283889,1.9057699502529923,Bumps
62,1.3013845580187648,4.916032640259379,Z_Scratch
63,0.8690350211041169,-15.331435365134729,K_Scatch
64,-0.08341295497131729,-17.51150064306582,K_Scatch
65,3.7363160635669055,-10.460616989666915,Bumps
66,5.94195766431346,-13.82176162324467,Bumps
67,4.658264978916838,9.149032151077678,Z_Scratch
68,-5.976367026555595,-9.99085753337127,K_Scatch
69,-5.778500616356406,15.945220589830807,K_Scatch
70,11.681520495560692,0.34452367016858215,Z_Scratch
71,-9.360409939540007,-9.268685551420711,K_Scatch
72,-1.5176397456303607,-16.993907730960366,K_Scatch
73,-17.93179747429438,0.1777536150620025,Other_Faults
74,5.556097623972922,-9.5395636766273,Other_Faults
75,12.08461933697307,1.9972860455084338,Other_Faults
76,-9.221171163593999,15.521784604309762,K_Scatch
77,-8.208039995781602,0.6195516190092596,Bumps
78,0.7033339391441188,2.512055352055443,Bumps
79,9.274429764235451,-6.283562645037701,Other_Faults
80,3.6025436849873635,1.5516924408235895,Bumps
81,-15.099756861791624,3.2076553020619087,Z_Scratch
82,2.1262904816244097,10.154736265688648,Pastry
83,-16.145973293950025,5.857735914571451,Pastry
84,-16.837493455121717,4.399255290142735,Other_Faults
85,8.657150795656182,13.354363096726715,Other_Faults
86,-15.001064634723996,3.7698530539417425,Other_Faults
87,7.156409813171537,-0.3444845710700463,Bumps
88,0.09927783020935425,-17.66553551671765,K_Scatch
89,-1.3833767015961442,10.053205737226515,Pastry
90,0.25236428841385217,-4.789977275261303,Other_Faults
